PUSH  FIND  POP
28620     4682     47621     
28622     4682     47626     
28625     4683     47631     
28628     4683     47636     
28631     4683     47641     
28634     4684     47646     
28637     4685     47651     
28640     4685     47656     
28643     4685     47661     
28646     4686     47666     
28649     4686     47670     
28652     4687     47675     
28655     4687     47680     
28658     4688     47685     
28661     4689     47690     
28663     4689     47695     
28666     4690     47700     
28669     4690     47704     
28672     4691     47709     
28675     4691     47713     
28678     4692     47718     
28681     4692     47722     
28684     4693     47727     
28687     4693     47732     
28691     4693     47737     
28694     4693     47742     
28697     4694     47747     
28701     4694     47752     
28704     4694     47757     
28707     4695     47762     
28710     4695     47766     
28713     4696     47771     
28716     4697     47776     
28720     4698     47781     
28723     4698     47786     
28726     4698     47791     
28729     4699     47796     
28732     4700     47801     
28736     4700     47806     
28739     4701     47811     
28742     4701     47816     
28745     4702     47821     
28748     4702     47826     
28751     4702     47831     
28754     4703     47836     
28757     4704     47841     
28760     4704     47846     
28763     4704     47851     
28766     4705     47856     
28769     4706     47861     
28772     4706     47865     
28775     4706     47870     
28778     4706     47875     
28781     4706     47880     
28784     4707     47885     
28787     4707     47890     
28790     4707     47895     
28793     4708     47900     
28796     4709     47905     
28800     4710     47910     
28803     4710     47914     
28806     4711     47919     
28809     4711     47924     
28812     4711     47929     
28815     4712     47934     
28818     4713     47939     
28821     4713     47944     
28824     4713     47949     
28827     4714     47954     
28830     4715     47959     
28833     4716     47964     
28837     4716     47969     
28840     4716     47973     
28843     4717     47978     
28846     4717     47983     
28849     4717     47987     
28852     4718     47992     
28855     4718     47997     
28858     4719     48002     
28861     4720     48007     
28864     4720     48011     
28867     4721     48016     
28870     4721     48021     
28873     4722     48026     
28876     4722     48031     
28879     4722     48036     
28882     4723     48041     
28885     4724     48046     
28888     4724     48051     
28891     4725     48056     
28894     4726     48061     
28897     4726     48066     
28900     4726     48070     
28903     4727     48075     
28906     4727     48080     
28909     4727     48084     
28912     4728     48089     
28914     4728     48094     
28917     4728     48102     
28920     4728     48106     
28923     4729     48111     
28926     4730     48116     
